0.044193	0.026405	0.028797	0.033719	0.000304	0.000128	-0.034875	-0.014902	-0.029142	-0.063058	-0.031028	-0.06203	-0.047154	-0.059299	-0.047108	-0.071931	-0.061981	-0.075949	-0.072615	-0.064122	-0.088943	-0.070949	-0.069076	-0.095283	-0.091753	-0.082424	-0.085594	-0.075105	-0.054831	-0.054145	-0.041421	0.013703	0.029058	0.047229	0.088063	0.121792	0.158882	0.236676	0.411988	0.555536	0.631701	0.704985	0.65869	0.495904	0.383717	0.20781	0.091251	0.052314	0.053389	0.018617	0.001386	-0.016989	-0.003402	-0.011593	-0.020005	-0.014407	-0.010978	0.005659	-0.021793	0.000602	-0.010602	-0.05446	-0.046741	-0.040066	-0.069764	-0.03858	-0.042044	-0.052007	-0.051717	-0.036353	-0.061883	-0.061601	-0.023249	-0.060446	-0.057011	-0.052017	-0.041716	-0.04193	-0.032286	-0.037784	-0.042441	-0.026976
0.021478	0.025953	-0.000419	0.011138	0.00137	-0.033046	-0.036112	-0.046952	-0.036431	-0.051023	-0.052555	-0.040614	-0.057071	-0.066042	-0.063715	-0.053461	-0.067464	-0.083617	-0.071845	-0.052251	-0.073232	-0.063132	-0.077322	-0.076964	-0.081743	-0.059608	-0.101427	-0.088086	-0.056297	-0.036848	-0.032694	0.017249	0.035701	0.069098	0.130189	0.144833	0.190507	0.26185	0.374543	0.498747	0.638607	0.640659	0.603967	0.467011	0.359759	0.186961	0.142011	0.090257	0.064826	0.0359	0.003411	0.026908	0.011571	0.017298	0.017588	0.018156	0.020443	0.002325	-0.000858	-0.028833	-0.010375	-0.026424	-0.05745	-0.051541	-0.041761	-0.045739	-0.039801	-0.047425	-0.053428	-0.039077	-0.036531	-0.054006	-0.036954	-0.046757	-0.040695	-0.038334	-0.032059	-0.039354	-0.044681	-0.035207	-0.041795	-0.029358
0.018643	0.024095	0.009883	0.015097	0.020278	-0.022009	-0.029591	-0.046978	-0.047201	-0.078766	-0.062524	-0.058109	-0.067359	-0.080442	-0.067666	-0.067649	-0.065233	-0.097001	-0.061555	-0.051242	-0.086238	-0.060896	-0.07082	-0.070096	-0.059018	-0.064548	-0.039387	-0.028897	-0.032501	-0.024535	0.014652	0.047788	0.082653	0.107931	0.153272	0.172775	0.19929	0.263515	0.359806	0.494094	0.617091	0.623036	0.593725	0.472366	0.336119	0.199865	0.148623	0.128664	0.10153	0.084847	0.076041	0.079795	0.042676	0.059424	0.082562	0.081449	0.079111	0.056415	0.039984	0.013385	0.005957	0.008629	-0.023902	-0.054837	-0.031962	-0.036242	-0.065546	-0.049073	-0.049658	-0.051965	-0.038229	-0.043863	-0.028341	-0.034653	-0.044886	-0.03911	-0.026404	-0.039066	-0.038457	-0.039227	-0.025138	-0.006732
0.024229	0.027058	0.014066	-0.012653	-0.008869	-0.03607	-0.068023	-0.036997	-0.040649	-0.066869	-0.043288	-0.068778	-0.079033	-0.087682	-0.075636	-0.061187	-0.055667	-0.074564	-0.076126	-0.063879	-0.042098	-0.072624	-0.064337	-0.035634	-0.038668	0.007119	0.02452	0.047566	0.04078	0.071658	0.075167	0.109727	0.125823	0.149933	0.192892	0.206736	0.223321	0.305528	0.362361	0.490878	0.604126	0.644552	0.58837	0.48237	0.353734	0.246037	0.220061	0.174705	0.169674	0.129632	0.140196	0.16465	0.144221	0.183737	0.191626	0.20628	0.208419	0.169708	0.120042	0.0511	0.002752	-0.002205	-0.036952	-0.044163	-0.051285	-0.019363	-0.023598	-0.022576	-0.038945	-0.066347	-0.052146	-0.048377	-0.044356	-0.039106	-0.021864	-0.042705	-0.014222	-0.039022	-0.032293	-0.031121	-0.021756	-0.012861
0.028506	0.007905	0.01463	-0.010558	-0.010513	-0.028934	-0.028219	-0.054175	-0.065141	-0.060743	-0.06928	-0.071829	-0.059569	-0.066919	-0.074474	-0.036148	-0.061829	-0.061943	-0.070236	-0.053452	-0.05091	-0.047953	-0.037846	0.011354	0.044525	0.126109	0.17474	0.237633	0.244688	0.251703	0.220709	0.237617	0.210344	0.251311	0.262255	0.294091	0.299567	0.33553	0.414349	0.534735	0.641296	0.684942	0.611125	0.520874	0.404556	0.331747	0.278387	0.252702	0.254045	0.229106	0.282294	0.290211	0.286329	0.353193	0.330875	0.35746	0.330801	0.299215	0.254268	0.09264	0.039375	-0.014734	-0.017748	-0.035732	-0.038366	-0.026811	-0.04354	-0.023337	-0.059306	-0.037565	-0.047864	-0.034191	-0.054446	-0.049933	-0.058649	-0.045868	-0.055363	-0.022298	-0.030874	-0.045827	-0.032638	-0.039197
0.049775	0.003406	-0.017099	0.005778	-0.03925	-0.027831	-0.060627	-0.034215	-0.056049	-0.053554	-0.070593	-0.050795	-0.079737	-0.080442	-0.076513	-0.065831	-0.069351	-0.05541	-0.049022	-0.050594	-0.067786	-0.039682	-0.029979	0.057464	0.156676	0.24513	0.345918	0.456476	0.469983	0.466938	0.471804	0.469535	0.443821	0.475247	0.437875	0.419803	0.401759	0.477312	0.516407	0.590776	0.702846	0.715662	0.668966	0.570037	0.541039	0.453722	0.405785	0.429047	0.434259	0.47533	0.443124	0.52223	0.51954	0.521797	0.528756	0.489142	0.474215	0.447642	0.314955	0.177486	0.062584	0.021745	-0.020428	0.001405	-0.026613	-0.030946	-0.004734	-0.027168	-0.045132	-0.043969	-0.075315	-0.034225	-0.03147	-0.048767	-0.061501	-0.041654	-0.060697	0.006009	-0.044525	-0.035796	-0.041223	-0.017568
0.01616	0.010579	0.004799	-0.008429	-0.042058	-0.048865	-0.073661	-0.045513	-0.053127	-0.057168	-0.058921	-0.065655	-0.072859	-0.070878	-0.058722	-0.064825	-0.056345	-0.066445	-0.04302	-0.025951	-0.025155	0.009401	0.029461	0.118926	0.258328	0.390096	0.484062	0.585289	0.623177	0.680469	0.683353	0.655017	0.680533	0.674002	0.620443	0.640571	0.647695	0.641133	0.666561	0.693599	0.729261	0.723093	0.703955	0.64165	0.608119	0.55765	0.581736	0.579524	0.597041	0.606777	0.618892	0.641434	0.643397	0.629975	0.641175	0.571953	0.595845	0.537818	0.379743	0.229144	0.089372	0.028848	-0.02083	-0.011412	-0.027151	-0.019342	-0.032034	-0.050334	-0.050346	-0.055997	-0.052644	-0.046105	-0.037254	-0.043871	-0.05066	-0.048565	-0.036897	-0.019767	-0.04333	-0.018033	-0.012171	-0.026843
0.019263	0.00237	-0.001422	-0.019359	-0.035231	-0.066907	-0.04986	-0.050741	-0.058893	-0.059425	-0.077913	-0.063882	-0.068951	-0.052359	-0.028355	-0.026586	-0.045411	-0.041371	-0.052381	-0.030816	-0.033682	-0.01069	0.032457	0.168991	0.323939	0.46732	0.629262	0.680173	0.745154	0.800824	0.789568	0.803366	0.787287	0.747254	0.759965	0.723282	0.716543	0.674882	0.708217	0.716454	0.720046	0.706889	0.68184	0.650136	0.614047	0.615545	0.649085	0.62825	0.612283	0.662662	0.626563	0.660641	0.679875	0.710595	0.71863	0.700858	0.619824	0.531497	0.436455	0.223134	0.104704	0.029307	-0.017325	-0.018413	-0.035459	-0.038288	-0.032501	-0.038068	-0.058923	-0.055146	-0.039662	-0.055122	-0.038748	-0.071994	-0.052296	-0.035555	-0.036474	-0.047744	-0.041739	-0.037156	-0.04354	-0.02141
0.014581	0.003271	-0.025413	-0.01398	-0.048781	-0.052958	-0.048585	-0.051251	-0.042301	-0.069492	-0.056824	-0.085296	-0.079891	-0.060707	-0.060868	-0.067899	-0.057222	-0.058752	-0.041212	-0.037159	-0.031489	0.024158	0.053179	0.172659	0.371314	0.548556	0.638414	0.705739	0.763247	0.809958	0.816563	0.800049	0.7616	0.756359	0.726181	0.691956	0.667096	0.655954	0.62384	0.653513	0.667087	0.675578	0.639773	0.588747	0.591149	0.576534	0.596125	0.569864	0.61155	0.612476	0.644519	0.600084	0.67231	0.668581	0.653013	0.63484	0.589905	0.499122	0.453864	0.241111	0.098437	0.026449	-0.0139	-0.020729	-0.053252	-0.022945	-0.033078	-0.065605	-0.054227	-0.02552	-0.062628	-0.032129	-0.028548	-0.051769	-0.047278	-0.031462	-0.056625	-0.036762	-0.02511	-0.041222	-0.022145	-0.008956
-0.011339	0.014848	-0.011883	-0.017075	-0.026716	-0.047736	-0.063698	-0.036363	-0.042356	-0.049995	-0.045216	-0.065461	-0.077194	-0.076373	-0.072862	-0.035689	-0.050569	-0.072331	-0.009438	-0.043314	0.003907	-0.000716	0.043997	0.153024	0.31266	0.498337	0.601577	0.681064	0.701984	0.720376	0.735941	0.692325	0.660512	0.647673	0.613322	0.525769	0.556961	0.536871	0.575873	0.583967	0.619569	0.59378	0.593499	0.530319	0.506592	0.447844	0.482669	0.481264	0.509912	0.520015	0.526454	0.498088	0.569008	0.564681	0.538975	0.508906	0.523917	0.420192	0.28869	0.165615	0.06296	-0.009005	-0.05251	-0.034955	-0.037637	-0.026165	-0.062317	-0.040313	-0.065922	-0.049086	-0.066631	-0.044004	-0.046957	-0.057523	-0.05077	-0.030446	-0.031376	-0.032379	-0.032713	-0.042312	-0.028015	-0.027233
0.006755	0.004147	-0.026026	-0.040071	-0.053551	-0.077404	-0.067008	-0.050604	-0.048668	-0.07933	-0.081922	-0.056687	-0.067458	-0.071281	-0.061097	-0.071132	-0.05877	-0.061858	-0.049957	-0.038339	-0.019319	-0.005275	0.011478	0.069892	0.228814	0.423366	0.466482	0.493093	0.585651	0.584474	0.59839	0.546248	0.493787	0.461133	0.410492	0.357096	0.363799	0.366899	0.428362	0.496021	0.585035	0.580789	0.572204	0.469855	0.406997	0.312412	0.304896	0.275759	0.306395	0.303188	0.335507	0.348404	0.402033	0.372434	0.355422	0.349754	0.350257	0.2691	0.158865	0.050004	0.035097	-0.03572	-0.050363	-0.076775	-0.053537	-0.057143	-0.052795	-0.046326	-0.06109	-0.054277	-0.066826	-0.037975	-0.042669	-0.033509	-0.077254	-0.044433	-0.05338	-0.025059	-0.052366	-0.03479	-0.033701	-0.009758
-0.008328	-0.02699	-0.045766	-0.026399	-0.031159	-0.051474	-0.061574	-0.049789	-0.061137	-0.064058	-0.082389	-0.083713	-0.08932	-0.055921	-0.049814	-0.055944	-0.050693	-0.081225	-0.040658	-0.029195	-0.031895	-0.041248	0.01902	0.031791	0.126543	0.250635	0.341807	0.373605	0.416433	0.410188	0.384199	0.334541	0.272476	0.235762	0.2431	0.212173	0.263448	0.280581	0.355684	0.43747	0.527422	0.573368	0.517068	0.449458	0.329791	0.241555	0.195968	0.183371	0.161753	0.130441	0.1311	0.160298	0.162115	0.180677	0.153879	0.199504	0.171428	0.144478	0.058893	0.028066	-0.028994	-0.032894	-0.04879	-0.03338	-0.078381	-0.045471	-0.04909	-0.04375	-0.053352	-0.042847	-0.067109	-0.065029	-0.038542	-0.041265	-0.053981	-0.028695	-0.030849	-0.014607	-0.047827	-0.009156	-0.035214	-0.021014
