1.8231013	1.8230964	1.8229286	1.8230037	1.82299	1.8227221	1.8232122	1.8228702	1.8229493	1.8229249	1.8225854	1.8230195	1.8230002	1.8234393	1.8232093	1.8231096	1.8232248	1.8234267	1.8235632	1.8238628	1.8240002	1.8241695	1.8240833	1.8249967	1.824832	1.8246298	1.8254142	1.8250576	1.8255241	1.8259378	1.8260281	1.8259442	1.8262591	1.8263223	1.8261265	1.8267797	1.8271359	1.8270376	1.8271797	1.8275778	1.8275815	1.8279897	1.828401	1.8280363	1.8289566	1.8296496	1.8306455	1.8318414	1.8327709	1.8334234	1.8336598	1.8316006	1.8261766	1.8217171	1.820563	1.8230753	1.8256141	1.8290116	1.8327097	1.8352689	1.8347706	1.8326051	1.8308526	1.8292312	1.8280336	1.8277572	1.8274315	1.8269364	1.8265849	1.8266333	1.8266831	1.8270992	1.8237601	1.823627	1.8253687	1.8257652	1.8252685	1.8253908	1.8253137	1.8254219	1.8251726	1.8248288	1.8247697	1.8247512	1.8245077	1.8244014	1.8244553	1.8245681	1.8248116	1.8246986
1.823157	1.8232841	1.8232109	1.8229177	1.8232709	1.8233393	1.8235291	1.8228751	1.823228	1.823257	1.8233439	1.8238279	1.8233157	1.8235914	1.8235514	1.823139	1.8234905	1.8236901	1.8236705	1.8242583	1.8240318	1.8247007	1.8243233	1.8248699	1.8253209	1.8251114	1.8258356	1.8254835	1.8258587	1.8260797	1.8263318	1.8264655	1.8264913	1.8268715	1.8265303	1.8270371	1.8273281	1.8277332	1.8277114	1.8282266	1.8283145	1.8281538	1.8283002	1.8281425	1.8288158	1.828928	1.8293022	1.8302902	1.8304693	1.8310383	1.8312541	1.8284415	1.8193545	1.8124572	1.8110494	1.8129911	1.8164306	1.8207693	1.8261249	1.8300265	1.8305644	1.830305	1.8293538	1.8285552	1.8277259	1.827731	1.8274057	1.8268201	1.8268309	1.826484	1.8267978	1.8276944	1.8246312	1.8240863	1.8259894	1.8260055	1.8260139	1.825491	1.8259644	1.8259109	1.8259534	1.8253822	1.8252871	1.8248369	1.8249027	1.8250482	1.8250445	1.8252521	1.8254279	1.8252449
1.8233452	1.8235316	1.8232318	1.8236667	1.8232916	1.823505	1.8237112	1.8231433	1.8233283	1.8234323	1.8232752	1.8235793	1.8232243	1.8236973	1.8234417	1.8234361	1.8239731	1.8240705	1.8238904	1.8241389	1.8243369	1.8246145	1.8248205	1.8249147	1.8254195	1.8253292	1.8258122	1.8260703	1.8262632	1.8261626	1.8267835	1.8267547	1.8269851	1.8272139	1.8267577	1.8273798	1.8275325	1.8274964	1.8276475	1.8283064	1.8283654	1.8286747	1.8286267	1.8284301	1.8290685	1.8280253	1.8276588	1.8265873	1.8259523	1.8252247	1.8251065	1.8150494	1.8021957	1.7971343	1.7946794	1.7980304	1.8013919	1.8085984	1.8149168	1.8204093	1.8233179	1.8260808	1.8270432	1.8277033	1.8275285	1.8277898	1.8276874	1.8272753	1.8267628	1.8267216	1.827177	1.8277297	1.824487	1.8243152	1.8264499	1.8264377	1.8259958	1.8261685	1.8263791	1.8263369	1.8263162	1.8254757	1.8255603	1.8255292	1.8252481	1.8253999	1.8255558	1.8255238	1.8256542	1.8256101
1.8236335	1.823579	1.8232886	1.8231994	1.8233865	1.8235455	1.8237936	1.8232154	1.8236072	1.8237751	1.8237005	1.8232806	1.8240163	1.8240627	1.8235476	1.8238193	1.8238709	1.8242446	1.8241877	1.824414	1.8244054	1.8253435	1.8250246	1.8255311	1.825877	1.8256007	1.8264289	1.8265152	1.8263613	1.8270551	1.827162	1.8277219	1.8274202	1.8275392	1.827323	1.8277585	1.8279008	1.8283857	1.8281921	1.8287527	1.8285531	1.8290097	1.8289506	1.8285008	1.8287678	1.8278067	1.8252922	1.8223971	1.8188021	1.8156934	1.8102832	1.7960912	1.7655254	1.7689594	1.7767525	1.781865	1.7873093	1.7960865	1.8045519	1.8117943	1.8169385	1.821845	1.8248044	1.8264934	1.8269366	1.8275217	1.827689	1.8270785	1.8269757	1.8266304	1.8272296	1.8277661	1.8251756	1.8250767	1.8267671	1.8268917	1.8266748	1.826484	1.8266909	1.8263899	1.8267378	1.8259811	1.8258308	1.825315	1.8256176	1.8255867	1.8260892	1.8260265	1.8264555	1.8261204
1.8240157	1.8241225	1.8233811	1.8235594	1.8236056	1.8238038	1.8240012	1.823483	1.8240045	1.8239932	1.8237145	1.8237791	1.8239484	1.8241365	1.8238639	1.8237265	1.8244003	1.8244993	1.8243485	1.8245791	1.8246642	1.8251033	1.8253292	1.8255496	1.8261577	1.8261728	1.8268852	1.8265233	1.8270729	1.826955	1.8277733	1.8281228	1.828052	1.8281891	1.8277909	1.8280188	1.8284509	1.8287001	1.8285919	1.8288301	1.8289461	1.8295359	1.8293246	1.8285159	1.8284458	1.826112	1.8234667	1.8191242	1.8142304	1.8098475	1.8016316	1.7854497	1.7449062	1.7536471	1.7652376	1.7723839	1.7799001	1.7902451	1.7996003	1.8069614	1.8129188	1.8182981	1.8230921	1.8259899	1.8265123	1.8276432	1.8274614	1.827543	1.8273995	1.8272697	1.8271692	1.8282471	1.8254133	1.8254246	1.8275527	1.8274237	1.8269264	1.8268239	1.8269305	1.8269886	1.8266971	1.8265933	1.826424	1.8262836	1.8259095	1.8261994	1.826501	1.8263939	1.8271345	1.8266484
1.8243077	1.8242382	1.8240753	1.8239927	1.8238548	1.8238778	1.8240308	1.8236855	1.823811	1.8243353	1.8238553	1.8240063	1.8241424	1.8245598	1.8241112	1.8240871	1.8243831	1.8244424	1.8246333	1.8246462	1.8248436	1.8253263	1.8253658	1.8257687	1.8259907	1.8263449	1.8270384	1.8272584	1.8274711	1.8274423	1.8278353	1.8286828	1.8287103	1.8287327	1.8285644	1.8287972	1.8288015	1.8288759	1.8284442	1.8289512	1.8292393	1.8297471	1.8296401	1.828962	1.8280369	1.8256251	1.8214888	1.8171565	1.8123891	1.8088986	1.8082708	1.7909776	1.7371316	1.7458678	1.7608369	1.7688481	1.7774977	1.7880686	1.7983128	1.8057736	1.8107064	1.816371	1.8210472	1.8246728	1.8263032	1.8275662	1.8276562	1.8271709	1.8271682	1.8272573	1.8274881	1.8287443	1.8260168	1.8256222	1.8275603	1.8280549	1.8276535	1.8275056	1.8273599	1.8273995	1.8276295	1.8270567	1.8270266	1.8266159	1.8265898	1.8265055	1.8266654	1.8268745	1.8273876	1.8269262
1.8243525	1.8243206	1.8239854	1.8241987	1.824327	1.8241239	1.8243684	1.82373	1.8242704	1.8241316	1.8240691	1.8244113	1.8242162	1.8247289	1.8243214	1.8245922	1.8248307	1.8250861	1.8249365	1.8251592	1.8253545	1.8258004	1.8255418	1.8260865	1.8264377	1.8266543	1.8276597	1.827515	1.8278555	1.8280512	1.8286628	1.8291514	1.8291926	1.8297163	1.8291619	1.8295894	1.8292164	1.8292544	1.8288034	1.8291446	1.8286418	1.8294215	1.8293044	1.828521	1.8270074	1.8240198	1.8199727	1.8148653	1.8102309	1.8071608	1.8061947	1.7900949	1.7306225	1.7415679	1.7583899	1.767418	1.7770298	1.7875459	1.7973711	1.8040084	1.8095454	1.8145429	1.8190468	1.8232079	1.8253276	1.8274213	1.8273637	1.8271822	1.8274159	1.8272804	1.8280918	1.8292366	1.8264665	1.8263205	1.8284479	1.8285113	1.8286157	1.8283784	1.8278614	1.8278908	1.8281633	1.8275376	1.8276995	1.8275271	1.8273192	1.8270144	1.8274369	1.8275538	1.8276637	1.82748
1.8242959	1.824621	1.8245662	1.8245938	1.8246835	1.8244567	1.8244757	1.8241612	1.82441	1.8245275	1.8243182	1.8245955	1.8243616	1.8246964	1.8245007	1.8245152	1.82503	1.8252124	1.8252124	1.8260125	1.8255644	1.825845	1.8262906	1.8263794	1.8267881	1.8269943	1.8281776	1.8279717	1.8283975	1.8286442	1.829279	1.8293994	1.8296723	1.8299971	1.829733	1.8296615	1.8295899	1.8290567	1.8282059	1.8284919	1.8277154	1.8278994	1.8283107	1.8270389	1.8250845	1.8218439	1.8179166	1.8130314	1.8079399	1.8047883	1.8037891	1.7874199	1.7301924	1.743002	1.7570534	1.7665141	1.7769791	1.7874838	1.7967689	1.8034603	1.8082455	1.8130518	1.8173504	1.821553	1.8241609	1.8261204	1.826586	1.826505	1.8271525	1.8273785	1.8279461	1.829625	1.8274469	1.827198	1.8293467	1.8296094	1.8293184	1.8292059	1.8288818	1.8286607	1.8286224	1.8281172	1.8278854	1.8282231	1.8277424	1.8276025	1.8278509	1.827841	1.8278935	1.8275471
1.8248033	1.8246889	1.8243748	1.824807	1.824582	1.8248315	1.8249233	1.8243541	1.8245039	1.8247456	1.8246175	1.8251441	1.8247848	1.8250789	1.8249999	1.824842	1.8252199	1.8252871	1.8254657	1.8259165	1.8260873	1.8264856	1.8264528	1.8267873	1.8271375	1.8271676	1.8282161	1.8284398	1.8287532	1.8290677	1.8295926	1.8302834	1.8303434	1.8307669	1.8307279	1.8306004	1.8302291	1.8291875	1.8278076	1.8268912	1.8256619	1.8255157	1.8254918	1.8237402	1.8224852	1.818676	1.8155144	1.81106	1.8058483	1.8026982	1.8008629	1.7847481	1.7280142	1.7396809	1.7578731	1.7684021	1.7768765	1.7876425	1.796028	1.8020964	1.8069082	1.8111428	1.8155203	1.8193436	1.8220072	1.8244164	1.8253247	1.8254512	1.826385	1.8271515	1.8284539	1.8302518	1.8282086	1.8281897	1.8299976	1.8304404	1.8299015	1.8301508	1.8300487	1.8293691	1.8289442	1.8289207	1.828938	1.8285552	1.8282649	1.8282401	1.8282555	1.8278781	1.8286146	1.8276295
1.8249198	1.82473	1.8247179	1.8251256	1.8250493	1.8247125	1.8249808	1.8243922	1.8248704	1.8251492	1.8247925	1.8252245	1.8254338	1.8253832	1.8253118	1.8250028	1.8255112	1.8255579	1.8255509	1.8261943	1.8262309	1.8266613	1.8266621	1.827393	1.8276669	1.8277523	1.8286024	1.828833	1.8294112	1.8295322	1.8302707	1.8309361	1.8312073	1.8317034	1.8313763	1.8315835	1.8307661	1.8292374	1.8261446	1.8240978	1.8223328	1.8212906	1.8213203	1.8196234	1.8175763	1.8146794	1.8119206	1.8079531	1.8028132	1.799653	1.7972728	1.781696	1.7285458	1.7409182	1.7592233	1.7691938	1.7780329	1.7871684	1.7948275	1.8004955	1.8049278	1.8092866	1.8129333	1.8165475	1.8188502	1.8212488	1.8220388	1.8230144	1.82421	1.8259948	1.8284452	1.8310556	1.8292396	1.8294088	1.8314943	1.8318176	1.8312446	1.8305817	1.8305679	1.8299882	1.8294385	1.8290693	1.8289531	1.8288516	1.8287308	1.8286068	1.8288387	1.8282708	1.8284932	1.8283768
1.825009	1.8251323	1.8248352	1.8250966	1.8250815	1.8248739	1.8249338	1.82473	1.8249021	1.8252631	1.8252828	1.8256383	1.8256762	1.8260241	1.8254606	1.8250044	1.8258474	1.8256794	1.8255808	1.8264472	1.8262801	1.8271437	1.8269087	1.8272861	1.8277642	1.8280067	1.8290869	1.8289881	1.8295457	1.8299987	1.8310067	1.8312911	1.8320663	1.8323958	1.8325588	1.8329372	1.8320668	1.8289501	1.8239969	1.8200801	1.8172708	1.8163822	1.816499	1.8146924	1.81301	1.8103789	1.8079976	1.8044652	1.7996191	1.796143	1.7940555	1.7764956	1.7288649	1.741745	1.7592747	1.7684351	1.777944	1.786247	1.7932737	1.7986741	1.8028135	1.806868	1.8101997	1.8132117	1.8150789	1.8170753	1.8186986	1.8197152	1.8214645	1.8240536	1.8272839	1.83161	1.8310202	1.8309958	1.8330822	1.8330017	1.8320633	1.8316928	1.8312976	1.8306493	1.8302642	1.8294768	1.829438	1.8293179	1.8288222	1.8287853	1.8287969	1.828757	1.8287349	1.8282883
1.8251648	1.8249961	1.824976	1.8254491	1.8252298	1.8251662	1.8257539	1.8250254	1.8252825	1.8253424	1.825222	1.8252349	1.8253188	1.8259276	1.825666	1.8251769	1.8256794	1.8257883	1.8259093	1.8265193	1.8266312	1.8266578	1.8271706	1.8278051	1.8281579	1.8282096	1.82913	1.8290987	1.8300298	1.8303399	1.8311221	1.8320341	1.8320639	1.8336292	1.8332025	1.8342332	1.8339986	1.8304072	1.82189	1.8147309	1.8104389	1.8100279	1.8101334	1.8093471	1.8077238	1.8056066	1.8033182	1.8003358	1.7958826	1.7920621	1.7893352	1.7847448	1.7288336	1.739439	1.7583081	1.767701	1.7763801	1.7843919	1.7907787	1.7956387	1.8001186	1.8037298	1.8066763	1.809213	1.8107027	1.8121896	1.8131839	1.8140637	1.8164974	1.8200499	1.8252113	1.8311719	1.832196	1.8338263	1.835059	1.8346794	1.8335321	1.8325426	1.8318766	1.831167	1.8307715	1.8300166	1.8299958	1.8298651	1.8295349	1.8289622	1.8295103	1.8290904	1.829126	1.8286448
1.8255082	1.8254956	1.825282	1.8255321	1.8253123	1.8254233	1.8258337	1.825096	1.8257176	1.8256106	1.8256447	1.8255961	1.8255762	1.8262177	1.8259808	1.8258343	1.8263129	1.8262013	1.8265384	1.8269641	1.8268629	1.8275783	1.8275357	1.8279902	1.8285299	1.829061	1.8294517	1.8299193	1.8303504	1.8306952	1.8313065	1.8323059	1.8329968	1.8340574	1.8345315	1.8357553	1.8355949	1.8320798	1.8216785	1.809717	1.8039806	1.8026017	1.8032309	1.8030211	1.8018984	1.7998045	1.7978526	1.7957526	1.7912451	1.7879817	1.7839586	1.7773247	1.744961	1.7412461	1.7574379	1.7666931	1.7747346	1.7820545	1.7883079	1.7932213	1.7972921	1.8003862	1.8029739	1.8052909	1.8063942	1.8081796	1.8084343	1.8094756	1.811555	1.8152907	1.8232924	1.831501	1.8338448	1.8359662	1.8369753	1.8359803	1.8346471	1.8331426	1.8322707	1.832085	1.8312725	1.8303437	1.8302448	1.8301068	1.8296763	1.8293864	1.8294029	1.8294936	1.8295251	1.8288864
1.8255754	1.8255625	1.8254244	1.8258456	1.8257095	1.8258638	1.8256109	1.8252279	1.8258754	1.8257789	1.8255805	1.8256947	1.8261174	1.8261615	1.826091	1.8259335	1.8260956	1.8263726	1.8265865	1.8268486	1.8272767	1.8276179	1.8275964	1.8283177	1.8287524	1.8290602	1.830351	1.8299804	1.8305309	1.8311713	1.8320601	1.833076	1.8335503	1.8344338	1.834977	1.8361331	1.8371761	1.833838	1.822994	1.8047331	1.7966031	1.7951681	1.7950587	1.7949987	1.793968	1.7920367	1.7905144	1.7883778	1.7847859	1.7816883	1.7776287	1.7665942	1.7207677	1.7391051	1.7549645	1.7633276	1.7711384	1.7784086	1.7847846	1.7897515	1.793572	1.7970556	1.7996585	1.8017133	1.8023534	1.8033124	1.8034533	1.8036164	1.8057815	1.8099439	1.8189651	1.827204	1.8333825	1.836231	1.8376093	1.8369214	1.8351016	1.8338182	1.8330684	1.8322653	1.8321629	1.8309426	1.8305866	1.8302018	1.8302383	1.8301097	1.8298966	1.8297049	1.8299509	1.8293753
1.825591	1.8257458	1.8255684	1.8256378	1.8258211	1.8261306	1.8260265	1.8257074	1.8260163	1.8260851	1.8256251	1.8259335	1.8261187	1.8264391	1.8262349	1.8257321	1.8265941	1.8263331	1.8266086	1.827218	1.8273952	1.8276925	1.8277609	1.8282541	1.8289938	1.8290499	1.8299164	1.8301546	1.8309134	1.8312995	1.8324091	1.833312	1.8335069	1.8343152	1.8345564	1.8355232	1.8363474	1.8337976	1.8229777	1.7969915	1.7843218	1.7830579	1.7851577	1.7856765	1.7840043	1.782911	1.7817922	1.7801812	1.776727	1.7730149	1.7682404	1.7513417	1.7186634	1.7327114	1.750254	1.7589229	1.7659773	1.7725787	1.7801375	1.7841439	1.7886069	1.7913673	1.7927588	1.7945454	1.7952212	1.7956137	1.7944059	1.7947441	1.7980933	1.8036539	1.8155498	1.8241453	1.8310618	1.8355401	1.8379059	1.837282	1.8355229	1.8343146	1.8337162	1.8330497	1.8325472	1.8316606	1.8310353	1.8311013	1.830749	1.8303931	1.8304236	1.8303761	1.8301481	1.8294385
1.8257133	1.8257015	1.8255413	1.8257547	1.8256996	1.825688	1.8261661	1.8253464	1.8263985	1.826282	1.8260886	1.8260746	1.8262244	1.8266516	1.8263043	1.8260437	1.8264256	1.8265077	1.8268177	1.8272858	1.8275638	1.8278089	1.8280555	1.828573	1.8293381	1.8294401	1.8306366	1.8307296	1.8311205	1.8313939	1.8326276	1.8333933	1.8343279	1.8344403	1.8336794	1.8309128	1.8300139	1.8307147	1.8205092	1.7893045	1.7631837	1.7667809	1.7678487	1.7699534	1.7707602	1.7710121	1.7712393	1.770542	1.7654095	1.7608414	1.7514636	1.7259303	1.7171079	1.7240229	1.742733	1.7520898	1.7598543	1.7665403	1.7719827	1.7762928	1.7819792	1.7816422	1.7848638	1.782952	1.7813167	1.7832423	1.7820201	1.7837861	1.7882708	1.7964089	1.8105285	1.8197046	1.827421	1.8332394	1.8368991	1.8368425	1.8356112	1.8342061	1.8337002	1.8331941	1.8331275	1.832049	1.8315724	1.8312708	1.8307477	1.8305939	1.8308185	1.8306204	1.8304666	1.8299968
