1.8244014	1.8244553	1.8245681	1.8248116	1.8246986	1.8248723	1.824795	1.8248296	1.8250955	1.8252368	1.8254835	1.8255018	1.8255687	1.8260859	1.82635	1.8261537	1.8263051	1.8259948	1.8259757	1.8259907	1.8257953	1.8253865	1.82506	1.8251428	1.8249102	1.8243147	1.8235943	1.8215287	1.8204136	1.8184991	1.8175068	1.8163258	1.8153135	1.8148058	1.8138018	1.8129943	1.8126418	1.8125674	1.8120262	1.8118769	1.8114524	1.8113947	1.8114571	1.8116437	1.811932	1.8117435	1.8125586	1.8125335	1.8132682	1.8134514	1.8141322	1.8150087	1.8155487	1.8159228	1.8166324	1.8173715	1.8181701	1.8185309	1.8195075	1.8193772	1.8200739	1.8197259	1.8200833	1.8201242	1.8203582	1.8202594	1.8202941	1.8201741	1.8205394	1.8207108	1.8208993	1.8208819	1.8211549	1.8210766	1.8209667	1.8212614	1.8216721	1.8218324	1.821477	1.8218225	1.8218287	1.8226202	1.8223347	1.8223299	1.8226031	1.8222846	1.8222913	1.8224558	1.8222803	1.8227084	1.8224451	1.8226559	1.8222862	1.8223419	1.8227732	1.8227416	1.822662	1.8227705
1.8250482	1.8250445	1.8252521	1.8254279	1.8252449	1.8254346	1.825674	1.825455	1.8256778	1.8256676	1.8264264	1.8264133	1.8265704	1.8265142	1.8264929	1.8268667	1.8272998	1.8272527	1.8266942	1.8269708	1.8263382	1.8259937	1.825444	1.8255735	1.8257547	1.8261403	1.8245981	1.8226371	1.820753	1.818329	1.8170386	1.8156633	1.8150574	1.8143812	1.8133122	1.8124614	1.8120601	1.811789	1.8115931	1.8113327	1.8108444	1.8109997	1.8107617	1.8109185	1.811333	1.8109952	1.8121541	1.8122521	1.8128014	1.8134581	1.8143138	1.814928	1.8153818	1.8162008	1.8168791	1.8175633	1.818907	1.8193583	1.8202522	1.8205806	1.8213082	1.8209867	1.8210202	1.8208648	1.8205055	1.8204956	1.8206343	1.8205496	1.8209209	1.821114	1.8215247	1.8213582	1.821898	1.8216127	1.8215391	1.8216834	1.8224033	1.8223615	1.8220648	1.8226489	1.8222825	1.8227167	1.8226002	1.8228105	1.8224038	1.8227633	1.8225592	1.8229177	1.8231377	1.8232339	1.8231254	1.8229064	1.8227172	1.8228515	1.8232578	1.8233272	1.8233742	1.8230409
1.8253999	1.8255558	1.8255238	1.8256542	1.8256101	1.8261774	1.826229	1.8261577	1.826286	1.8263172	1.8265755	1.8271033	1.8271095	1.8272624	1.8273461	1.8278458	1.8283541	1.8283509	1.8283576	1.8273806	1.8261034	1.824425	1.823932	1.8242189	1.8253123	1.826019	1.8251033	1.8230731	1.8204793	1.817734	1.8162119	1.8150887	1.8144247	1.8135612	1.8126686	1.8116411	1.8116186	1.8110119	1.8107265	1.810256	1.8105642	1.8102562	1.8099518	1.8100086	1.8104487	1.8109299	1.8117215	1.8118377	1.8127492	1.8128565	1.8137339	1.8144887	1.81554	1.816461	1.8171962	1.8181298	1.8194715	1.8204545	1.8215819	1.8216585	1.8221909	1.8218255	1.8214522	1.8209594	1.8210522	1.820436	1.8207447	1.8205622	1.8208284	1.8213491	1.8218635	1.8217971	1.8222728	1.8220402	1.8217473	1.821924	1.8226845	1.8227231	1.8224354	1.8227588	1.8228732	1.8233784	1.8231685	1.8234492	1.8235527	1.8232602	1.8232948	1.823593	1.8236034	1.8239146	1.8233656	1.823283	1.8235206	1.823294	1.8235817	1.8236252	1.8234409	1.8232771
1.8255867	1.8260892	1.8260265	1.8264555	1.8261204	1.8265112	1.8266737	1.8268605	1.8268311	1.8266519	1.8273324	1.8275357	1.8283493	1.8281997	1.8281573	1.8287856	1.8289989	1.8291789	1.8287216	1.8270912	1.8237627	1.8206017	1.8194117	1.819821	1.8211261	1.8226623	1.8230602	1.8213588	1.818757	1.815473	1.8143093	1.8134268	1.81316	1.8128342	1.8121748	1.8116612	1.8107186	1.8104352	1.8099872	1.8097101	1.8094268	1.809271	1.8092108	1.8092417	1.8094286	1.8097437	1.8106913	1.811129	1.8117435	1.8123398	1.8133379	1.8144646	1.8155735	1.8166079	1.8171962	1.8184597	1.8200077	1.8210726	1.8226476	1.8230546	1.8237668	1.8233843	1.8228579	1.8219668	1.8212574	1.8203617	1.8201033	1.8204871	1.8212288	1.8217872	1.8220833	1.8225511	1.8231189	1.8229238	1.8229061	1.8230206	1.8235924	1.8235938	1.8230573	1.823457	1.8235061	1.8241059	1.8236093	1.8238934	1.8240989	1.8240965	1.8237142	1.8241813	1.8238322	1.8242116	1.8237778	1.8239148	1.8237965	1.8237485	1.8239851	1.8237271	1.8238821	1.8240498
1.8261994	1.826501	1.8263939	1.8271345	1.8266484	1.8266043	1.8267927	1.8275753	1.827418	1.8273838	1.8280487	1.8279932	1.8290297	1.8292315	1.8295076	1.8294215	1.8295316	1.8291395	1.8289218	1.8261058	1.8201151	1.8152125	1.8125194	1.8126694	1.8141723	1.8162534	1.8162343	1.8152178	1.8132022	1.810933	1.8100163	1.8101011	1.8109021	1.8112581	1.8108169	1.8100913	1.8094558	1.8089424	1.8090292	1.80837	1.8082879	1.8079194	1.808101	1.8080754	1.8087321	1.8088706	1.8098702	1.8102932	1.8114457	1.8115804	1.8129962	1.814266	1.8153082	1.816288	1.8171776	1.8182061	1.8202674	1.8216895	1.8238258	1.82472	1.8252497	1.8249174	1.8235586	1.8225369	1.8209771	1.819097	1.8193802	1.8200403	1.8209421	1.8217363	1.8222182	1.8230002	1.8236351	1.8234275	1.8235852	1.8239725	1.8243117	1.8238523	1.8239559	1.8242079	1.8239996	1.8247461	1.8244846	1.8244108	1.8244414	1.8243842	1.8244489	1.8244118	1.8242178	1.8243399	1.8242307	1.8245509	1.8241196	1.8244489	1.8241402	1.8242124	1.8243254	1.824144
1.8265055	1.8266654	1.8268745	1.8273876	1.8269262	1.827068	1.827484	1.8275813	1.8278332	1.8280517	1.828325	1.8287821	1.8294102	1.8302402	1.8306852	1.8308815	1.8307815	1.8302994	1.8282989	1.8236412	1.8129455	1.806967	1.8053046	1.8050791	1.8060471	1.8075001	1.8081353	1.8070344	1.8055796	1.8041231	1.8043513	1.8052694	1.8075578	1.8086538	1.8083655	1.8073971	1.8068048	1.8062726	1.8061011	1.8056487	1.8058238	1.8061516	1.806411	1.8064681	1.8070976	1.8075704	1.8086329	1.8096021	1.8101096	1.8109833	1.8123965	1.8134026	1.8147628	1.8158314	1.8167167	1.8179832	1.8198124	1.8217088	1.8245458	1.8255765	1.8262605	1.8256781	1.8238303	1.8222062	1.8206183	1.81876	1.8180157	1.8193278	1.8204507	1.8217297	1.822979	1.8234195	1.8240485	1.8240466	1.8244422	1.8243525	1.8245501	1.8247021	1.8243877	1.8248605	1.824665	1.8250815	1.8249956	1.8251893	1.8251807	1.8246408	1.8247058	1.8250015	1.8244569	1.8247031	1.8245665	1.8246806	1.8248532	1.8246854	1.824683	1.8248146	1.8248812	1.8250797
1.8270144	1.8274369	1.8275538	1.8276637	1.82748	1.827658	1.8273087	1.8277564	1.82799	1.8284393	1.8287901	1.8295861	1.8300946	1.8310196	1.8317448	1.8330592	1.8325296	1.830395	1.8269006	1.8191575	1.80373	1.7990053	1.7981676	1.7976538	1.7978461	1.7986245	1.7984007	1.7985343	1.7974833	1.7957206	1.7972833	1.7996993	1.8030232	1.804912	1.8045763	1.8035299	1.8027464	1.8025802	1.8022682	1.8023696	1.8022622	1.8029063	1.8033376	1.8036668	1.8051666	1.8055817	1.8071186	1.8082645	1.8095424	1.8100438	1.8115995	1.8131839	1.8141524	1.8152157	1.8159811	1.8172705	1.8193812	1.8217323	1.823862	1.825092	1.8257447	1.8242878	1.8228493	1.8213053	1.8200208	1.8185346	1.8181712	1.8189198	1.8203671	1.8221826	1.8231873	1.8239527	1.8249048	1.8251976	1.8252398	1.8255259	1.8256087	1.8256488	1.8251111	1.8253706	1.8251584	1.8258181	1.8253827	1.8256472	1.8257558	1.8254343	1.8254252	1.8255765	1.824871	1.8254623	1.8250402	1.8252124	1.8251073	1.8253018	1.82506	1.8250155	1.82538	1.8255818
1.8276025	1.8278509	1.827841	1.8278935	1.8275471	1.8279345	1.8283331	1.8283277	1.8283288	1.8288373	1.8293986	1.8300114	1.8304688	1.8311053	1.832717	1.8342509	1.8339769	1.8305688	1.8247364	1.8150239	1.7958852	1.7907084	1.7908752	1.7905142	1.7914353	1.7910358	1.7908987	1.7895511	1.7888182	1.78845	1.7897345	1.792565	1.7964482	1.7984719	1.7984821	1.797586	1.7974815	1.7981663	1.7980359	1.798618	1.7986517	1.798617	1.7991922	1.7995815	1.800894	1.8017979	1.8039819	1.8055301	1.8068614	1.8080469	1.8092544	1.8107281	1.8123557	1.8135395	1.8149399	1.8161343	1.8180221	1.8199599	1.8221114	1.8227939	1.8232449	1.8214634	1.8201097	1.8190911	1.8184095	1.8175534	1.817992	1.8191762	1.8206865	1.822336	1.8238569	1.8246964	1.826023	1.8260945	1.8264412	1.826597	1.8267854	1.8264582	1.826165	1.8263334	1.8259751	1.8265986	1.8261007	1.8261368	1.8262742	1.8258308	1.8261954	1.8261394	1.8254821	1.8255684	1.8254698	1.8258837	1.8254512	1.8253241	1.8257187	1.8259558	1.8258281	1.8260096
1.8282401	1.8282555	1.8278781	1.8286146	1.8276295	1.8282358	1.8281533	1.8286585	1.8287055	1.8291613	1.8295378	1.8300463	1.8306725	1.8314786	1.8328389	1.8316163	1.8346259	1.8307969	1.8240136	1.8132478	1.7909044	1.7770384	1.7757947	1.7747037	1.7759011	1.7778537	1.7776738	1.7778079	1.7787593	1.7792313	1.7823969	1.7837559	1.7870487	1.7886378	1.7897719	1.7898668	1.790951	1.7920652	1.7925227	1.7932185	1.7936309	1.7938198	1.7945077	1.7950081	1.7968681	1.7975094	1.7995172	1.8010259	1.803602	1.8053409	1.8061976	1.8075238	1.8087466	1.8100705	1.8112256	1.812419	1.8142225	1.8157814	1.8173264	1.818341	1.8186234	1.8178497	1.8165666	1.8158861	1.815114	1.8145264	1.8154626	1.8169707	1.8188982	1.8210651	1.8229254	1.82461	1.8261731	1.8273989	1.8277273	1.8273973	1.8278429	1.827827	1.8271994	1.8275613	1.82733	1.8273276	1.8267792	1.827075	1.826879	1.82647	1.8266315	1.826335	1.8264585	1.8265338	1.8264248	1.8258386	1.8257162	1.8257883	1.8262137	1.8258273	1.8261037	1.82588
1.8286068	1.8288387	1.8282708	1.8284932	1.8283768	1.828469	1.8288179	1.8285838	1.8289803	1.8289067	1.8295041	1.8297408	1.8302507	1.8305282	1.8317526	1.8333294	1.8328459	1.8289102	1.8219202	1.8146074	1.7598463	1.7507364	1.7518002	1.7547378	1.7566972	1.7601955	1.7584771	1.7607491	1.7627759	1.7670579	1.7719113	1.774819	1.7784813	1.7810209	1.7829085	1.7851518	1.7866591	1.7896472	1.7902815	1.7922595	1.7914128	1.7917604	1.7914084	1.7919101	1.7930559	1.793301	1.7953672	1.7970824	1.7999143	1.8014612	1.8022973	1.8032741	1.8043177	1.8058801	1.8073836	1.8084248	1.8105161	1.811896	1.8136315	1.813969	1.8147787	1.8145424	1.8137029	1.8130765	1.8117665	1.8113076	1.812054	1.8138403	1.8165206	1.8195451	1.8222967	1.8237923	1.8261212	1.8281398	1.8291163	1.8288004	1.8287974	1.828266	1.8279997	1.8282422	1.8280889	1.8283487	1.8276187	1.827783	1.8275112	1.8273588	1.8267937	1.826822	1.827019	1.826812	1.8264824	1.8261513	1.8263137	1.8263272	1.8262793	1.8263767	1.8262672	1.8260131
1.8287853	1.8287969	1.828757	1.8287349	1.8282883	1.828621	1.8287394	1.8289978	1.8287659	1.8287575	1.8292658	1.8291962	1.8296696	1.8296231	1.8303283	1.8307533	1.8298032	1.8254448	1.8204838	1.8138756	1.7955256	1.7311025	1.7300874	1.7314562	1.7296267	1.7298178	1.7316953	1.7372859	1.7386383	1.745889	1.7559882	1.7595289	1.7605846	1.7632619	1.7683955	1.7709792	1.7743674	1.7778782	1.7793127	1.781364	1.7819477	1.78314	1.7838606	1.7851264	1.7863422	1.78735	1.7894951	1.7911336	1.7947893	1.7966161	1.797611	1.797763	1.7992869	1.8010303	1.802694	1.8041932	1.8058375	1.8077459	1.8090298	1.809618	1.8108278	1.8112962	1.8119905	1.8113412	1.8100462	1.8083399	1.8083905	1.8099352	1.8132022	1.8170668	1.820121	1.8220707	1.8250652	1.8274218	1.8290205	1.8288462	1.8291006	1.8288538	1.8286984	1.8290556	1.8286014	1.8287233	1.8282735	1.8281094	1.8280848	1.8280094	1.827678	1.8274937	1.8273591	1.8278566	1.827106	1.8269819	1.8269415	1.826717	1.8265663	1.8264568	1.8264784	1.8263409
1.8289622	1.8295103	1.8290904	1.829126	1.8286448	1.8287014	1.8285464	1.8284949	1.8285469	1.8281735	1.8287411	1.8288845	1.8285531	1.8284304	1.8286442	1.8281401	1.826959	1.8233246	1.8187931	1.8127049	1.7984988	1.7296204	1.7227888	1.7198672	1.7161939	1.7150704	1.7150974	1.7155556	1.7120056	1.7176366	1.7209091	1.7218917	1.7224854	1.7317362	1.736292	1.7404115	1.7480795	1.7540375	1.7587884	1.7599045	1.7626032	1.7671951	1.7687277	1.7708586	1.7735624	1.7763307	1.7780284	1.7797744	1.7829918	1.7853309	1.78683	1.7886484	1.7903759	1.7924478	1.7950733	1.7964745	1.798498	1.800933	1.8027768	1.8034994	1.8055945	1.8074679	1.8086788	1.8087957	1.8087002	1.8068403	1.8056371	1.8064742	1.8096481	1.8147588	1.8170601	1.8191026	1.8218303	1.825077	1.8270185	1.827731	1.8275411	1.8279153	1.8287038	1.8300987	1.829807	1.8297792	1.8293856	1.8290362	1.8288541	1.8283598	1.8281584	1.8276411	1.8277863	1.8277906	1.8274932	1.8272996	1.8270799	1.8269	1.8268785	1.8267192	1.8262169	1.8264313
1.8293864	1.8294029	1.8294936	1.8295251	1.8288864	1.8289663	1.8289274	1.8289053	1.8287713	1.8284579	1.8284234	1.8282061	1.8281298	1.8273645	1.8271361	1.8268667	1.8252188	1.8219976	1.8154905	1.8131735	1.8110563	1.7243508	1.7171692	1.7129445	1.7100646	1.7091984	1.7065626	1.7016103	1.701452	1.7051166	1.7014539	1.706274	1.7056689	1.7051112	1.711271	1.711511	1.7109674	1.71613	1.7222648	1.7260918	1.7400937	1.7450993	1.7423818	1.7524352	1.757972	1.7581211	1.7607269	1.7645539	1.7675853	1.77132	1.7732066	1.7756371	1.7783818	1.7818107	1.7849845	1.7877425	1.7897929	1.7927554	1.7960176	1.7972275	1.8004458	1.8026948	1.8041108	1.8060969	1.8060453	1.8048151	1.8034286	1.8031179	1.8053719	1.8099637	1.8132186	1.8149989	1.8175918	1.8220439	1.8246134	1.8249596	1.824839	1.8262274	1.8281972	1.8304145	1.830402	1.8307779	1.8302505	1.8301397	1.8296909	1.8290664	1.8290591	1.8285377	1.82839	1.8280905	1.8279143	1.8277208	1.8276914	1.8268998	1.8269334	1.8265849	1.8268276	1.8267014
1.8301097	1.8298966	1.8297049	1.8299509	1.8293753	1.8295527	1.8292736	1.8289471	1.8286734	1.8281002	1.828239	1.8276745	1.8272648	1.8265373	1.8258154	1.8247404	1.8231318	1.8199719	1.8142909	1.8128944	1.7946007	1.7210321	1.7153655	1.7115604	1.7084476	1.7033035	1.7017028	1.6977099	1.6966362	1.6972693	1.6926093	1.6952964	1.6952663	1.6942076	1.696851	1.6970189	1.6983893	1.6985205	1.704135	1.7004876	1.7059146	1.7084931	1.7110299	1.7178398	1.7334344	1.7335568	1.7286465	1.7391036	1.7501959	1.7532169	1.7578527	1.7582243	1.7632877	1.7671846	1.769545	1.7749099	1.7779009	1.7831156	1.7862939	1.7898298	1.7936927	1.7966161	1.7994478	1.8019361	1.8027768	1.8022287	1.8010191	1.8012498	1.8032062	1.8079663	1.8114076	1.8134758	1.8153637	1.8189721	1.8225565	1.8232742	1.8228705	1.8242481	1.8275565	1.8307093	1.8316082	1.8320455	1.8311164	1.8310202	1.8303869	1.8299436	1.8295322	1.8288185	1.8286887	1.8285466	1.8281169	1.8281099	1.8279816	1.8276217	1.8273933	1.8273044	1.8274927	1.8270104
