-0.059379	-0.072423	-0.070668	-0.049582	-0.063952	-0.062751	-0.079492	-0.080077	-0.078678	-0.05979	-0.06178	-0.111431	-0.094905	-0.106825	-0.103438	-0.10539	-0.126065	-0.120893	-0.134306	-0.116361	-0.090167	-0.100228	-0.053589	0.002136	0.124286	0.226624	0.326287	0.425207	0.420613	0.428734	0.401819	0.412904	0.452142	0.502104	0.533492	0.528225	0.521206	0.531273	0.542524	0.535024	0.532743	0.530142	0.51665	0.546912	0.539297	0.561415	0.554997	0.548177	0.575013	0.572142	0.59521	0.613569	0.60619	0.639683	0.664885	0.666748	0.620918	0.54498	0.445203	0.219396	0.115352	0.014777	0.014613	0.004775	-0.010716	-0.004587	-0.021672	-0.020977	-0.029963	-0.023437	-0.01736	-0.006723	-0.026802	-0.00163	-0.005466	-0.017173	-0.009077	-0.009149	-0.004666	-0.01917	-0.012931	-0.057873	-0.035715	-0.056191	-0.073997	-0.060706	-0.058989	-0.078493	-0.075839	-0.092577	-0.091558	-0.110179	-0.165551	-0.161682	-0.147534	-0.150634	-0.163222	-0.158583	-0.198207	-0.189733	-0.186915	-0.204724	-0.172156	-0.208126
-0.043573	-0.066333	-0.081363	-0.070514	-0.076631	-0.069921	-0.081954	-0.077536	-0.088859	-0.087387	-0.090952	-0.104632	-0.100959	-0.093444	-0.098668	-0.112621	-0.119113	-0.132548	-0.131537	-0.105362	-0.102388	-0.086667	-0.020487	0.093444	0.203887	0.333701	0.378749	0.407283	0.391127	0.372679	0.371415	0.399019	0.456814	0.496961	0.505769	0.491506	0.509399	0.512365	0.527616	0.488179	0.524182	0.524592	0.513646	0.511997	0.519901	0.547635	0.539148	0.538952	0.566303	0.571588	0.578112	0.586232	0.592453	0.603361	0.616865	0.644107	0.666055	0.592669	0.47887	0.337448	0.162362	0.057142	0.031632	0.008387	-0.001234	-0.01834	-0.004246	-0.017659	-0.027048	0.000142	-0.038397	-0.025152	-0.023693	-0.026174	-0.00499	-0.008366	-0.012019	-0.015232	-0.035338	-0.016101	-0.024687	-0.035867	-0.022551	-0.04904	-0.039318	-0.031435	-0.064172	-0.055694	-0.06887	-0.087299	-0.085024	-0.075534	-0.114205	-0.125146	-0.108829	-0.117798	-0.151068	-0.1528	-0.170324	-0.182029	-0.17479	-0.183693	-0.176913	-0.197515
-0.052781	-0.059521	-0.075371	-0.054219	-0.064751	-0.066587	-0.085471	-0.06541	-0.074648	-0.057193	-0.071221	-0.081368	-0.105976	-0.100337	-0.122545	-0.11969	-0.125064	-0.123137	-0.110651	-0.062529	-0.072403	-0.051784	0.050159	0.201064	0.351573	0.423381	0.468462	0.426852	0.36232	0.341654	0.350281	0.398343	0.427033	0.482235	0.50185	0.495063	0.483498	0.504982	0.51448	0.49538	0.49993	0.516694	0.509253	0.500033	0.509755	0.530505	0.524755	0.540985	0.565336	0.547481	0.569	0.576115	0.572302	0.588294	0.601206	0.601975	0.641748	0.619794	0.52306	0.413766	0.258445	0.088986	0.036845	-0.01012	0.01518	-0.010841	-0.021024	-0.001779	-0.017016	-0.023386	-0.01626	-0.034714	-0.024074	-0.032806	0.00518	0.002198	-0.033587	-0.011095	-0.017333	0.005688	0.005242	-0.016313	-0.021963	-0.030593	-0.022161	-0.035346	-0.048939	-0.021223	-0.041969	-0.056349	-0.069682	-0.058984	-0.079611	-0.106977	-0.072965	-0.087708	-0.105576	-0.141858	-0.143307	-0.162025	-0.184825	-0.161851	-0.188193	-0.182485
-0.036631	-0.042562	-0.057875	-0.027696	-0.073693	-0.060525	-0.087118	-0.082046	-0.064809	-0.064113	-0.071481	-0.08246	-0.098338	-0.08845	-0.104849	-0.128412	-0.117941	-0.136003	-0.121141	-0.081569	-0.06739	0.006614	0.108585	0.311299	0.421238	0.529623	0.527301	0.440247	0.396821	0.363333	0.373826	0.412555	0.451375	0.490048	0.504067	0.519497	0.489474	0.493985	0.502841	0.488899	0.507741	0.492108	0.497909	0.508947	0.514872	0.502559	0.524816	0.526379	0.54198	0.533641	0.55439	0.557986	0.549019	0.556843	0.580837	0.589902	0.63271	0.626974	0.544677	0.463432	0.332467	0.129886	0.040762	0.021215	0.014309	0.008913	-0.009768	-0.002486	-0.019856	-0.00873	-0.010046	-0.028099	-0.027198	0.00383	0.006729	-0.011218	-0.011166	-0.009717	-0.007293	-0.017249	-0.036903	-0.017562	-0.014728	-0.022298	-0.022337	-0.034502	-0.030052	-0.018105	-0.033072	-0.029144	-0.023369	-0.047811	-0.063854	-0.070158	-0.037569	-0.049056	-0.084369	-0.061122	-0.096832	-0.115126	-0.159219	-0.155827	-0.154537	-0.16349
-0.035638	-0.024164	-0.049865	-0.044003	-0.033749	-0.051033	-0.077294	-0.069574	-0.05553	-0.059071	-0.073181	-0.079694	-0.080792	-0.099741	-0.133835	-0.115194	-0.14166	-0.132682	-0.117817	-0.074012	-0.02988	0.011357	0.178541	0.413846	0.496226	0.565096	0.508007	0.458283	0.430316	0.439753	0.452308	0.450096	0.49302	0.487708	0.494845	0.500174	0.475376	0.471965	0.491081	0.4858	0.493964	0.501249	0.480424	0.504152	0.501791	0.512882	0.519309	0.523842	0.526114	0.525162	0.545315	0.546843	0.564341	0.58001	0.559206	0.591814	0.589559	0.639682	0.631392	0.50235	0.34537	0.163075	0.066108	0.015331	-0.000491	-0.002736	-0.011963	-0.009678	-0.012671	-0.006234	-0.00707	-0.022119	-0.020659	-0.020597	-0.002213	-0.001161	-0.004288	0.008278	-0.005506	-0.000892	-0.01021	-0.025375	-0.030576	-0.017486	-0.007908	-0.026669	-0.033562	-0.028501	-0.017101	-0.015421	-0.008531	-0.012947	-0.029908	-0.011759	-0.033773	-0.023247	-0.050847	-0.035902	-0.055237	-0.054873	-0.049527	-0.072192	-0.108909	-0.119578
-0.035591	-0.059833	-0.036888	-0.044573	-0.053168	-0.054975	-0.08403	-0.065526	-0.062993	-0.061825	-0.06278	-0.068353	-0.093135	-0.086889	-0.10583	-0.113055	-0.141798	-0.130805	-0.133896	-0.083255	-0.01897	0.083875	0.351671	0.482104	0.565797	0.584149	0.51288	0.500583	0.48024	0.47471	0.463393	0.483374	0.490645	0.491323	0.489446	0.476677	0.479354	0.494711	0.47122	0.483398	0.496038	0.482693	0.482228	0.485216	0.493733	0.509213	0.497141	0.497898	0.50646	0.52588	0.539189	0.538044	0.540992	0.557834	0.577014	0.559805	0.588312	0.640037	0.633549	0.544353	0.365317	0.208439	0.083036	0.018739	0.019661	-0.004316	-0.017021	-0.005894	-0.018094	-0.022704	-0.015682	-0.017765	-0.021047	-0.009446	-0.021658	-0.02615	0.0026	-0.013301	0.00168	-0.008187	-0.005411	-0.014561	-0.014617	-0.015596	0.006991	-0.013858	-0.007886	-0.015108	-0.033231	-0.012012	-0.008597	-0.001559	-0.038387	-0.031801	-0.017557	-0.020048	-0.04036	-0.016515	-0.051952	-0.03323	-0.043379	-0.040874	-0.065134	-0.067638
-0.02828	-0.039382	-0.040995	-0.045706	-0.055	-0.04005	-0.055415	-0.060332	-0.040317	-0.058343	-0.052827	-0.083789	-0.077572	-0.088249	-0.099743	-0.136043	-0.128986	-0.111605	-0.103502	-0.074138	-0.038024	0.137067	0.366238	0.540452	0.570779	0.575335	0.533594	0.508425	0.475556	0.487048	0.46848	0.472433	0.476464	0.483427	0.495157	0.485992	0.485882	0.495847	0.48508	0.473979	0.476342	0.479541	0.480732	0.479704	0.492209	0.503008	0.490917	0.486285	0.513727	0.498675	0.526417	0.529945	0.526593	0.547549	0.540166	0.559087	0.556876	0.628295	0.660732	0.5523	0.433043	0.253016	0.085897	0.001536	0.020457	0.018848	-0.003703	-0.026565	-0.017055	-0.001487	-0.018227	-0.027462	-0.029974	-0.022236	-0.002869	-0.014723	-0.016817	-0.005661	-0.007536	-0.001466	-0.013385	-0.016398	-0.008395	-0.008193	0.004225	-0.008515	-0.005302	-0.020397	-0.010844	-0.012876	-0.008453	-0.034895	-0.024901	-0.027935	0.001966	-0.018129	-0.014605	-0.023254	-0.028547	-0.0187	-0.020131	-0.027255	-0.043058	-0.018543
-0.041521	-0.019424	-0.025973	-0.028581	-0.021175	-0.057104	-0.058965	-0.052767	-0.060913	-0.058251	-0.05865	-0.072227	-0.079515	-0.076874	-0.081885	-0.105895	-0.111069	-0.11534	-0.11757	-0.089558	-0.039325	0.196763	0.398625	0.526098	0.57711	0.610769	0.541831	0.520497	0.52472	0.494447	0.490019	0.476162	0.505549	0.505772	0.494596	0.479912	0.48914	0.484529	0.472825	0.466849	0.47352	0.486396	0.474054	0.477265	0.492201	0.500584	0.487722	0.491415	0.52315	0.507173	0.527306	0.5168	0.539534	0.534551	0.552039	0.544126	0.566714	0.602266	0.621334	0.561121	0.407435	0.225826	0.061779	0.004278	0.000281	-0.009621	-0.009478	-0.005824	-0.000595	-0.012944	-0.005297	-0.031354	-0.024821	-0.00952	0.004233	-0.019302	0.007289	-0.020762	-0.002038	-0.018855	-0.005137	-0.020139	-0.018277	-0.001291	-0.02307	-0.017696	-0.023883	0.002412	0.014188	-0.003021	-0.018099	-0.01621	-0.023217	-0.007895	-0.005114	-0.01956	-0.036681	-0.009279	-0.005875	-0.003525	-0.017904	-0.013163	-0.006818	-0.017315
-0.056001	-0.02502	-0.016026	-0.017007	-0.016174	-0.039562	-0.044007	-0.040111	-0.05177	-0.05982	-0.058938	-0.092193	-0.070464	-0.075301	-0.083842	-0.093331	-0.100814	-0.098673	-0.082713	-0.074625	0.016979	0.207756	0.433938	0.562397	0.607882	0.600352	0.558167	0.533297	0.522572	0.512155	0.500932	0.509146	0.483965	0.498946	0.496604	0.486692	0.46386	0.474251	0.473207	0.484389	0.485847	0.487493	0.48124	0.483348	0.481795	0.493503	0.485739	0.473818	0.490578	0.508851	0.50834	0.504987	0.510072	0.506877	0.523116	0.540531	0.534323	0.581396	0.622514	0.568015	0.361786	0.160692	0.067271	0.01332	0.001005	-0.01362	-0.00888	-0.023239	-0.025602	-0.010711	-0.004157	-0.016302	-0.022804	-0.003793	-0.002574	-0.004655	-0.000648	-0.00018	-0.00339	0.001685	0.006647	-0.014397	0.023142	0.001814	-0.030854	7.4e-005	-0.00146	-0.025651	-0.023383	-0.006692	-0.017591	-0.003398	-0.036627	0.001538	-0.003893	-0.02296	-0.006759	-0.016553	-0.010448	-0.018761	-0.010016	-0.029829	-0.015104	-0.017992
-0.06526	-0.046488	-0.050669	-0.02093	-0.028529	-0.030322	-0.039325	-0.033908	-0.036992	-0.043524	-0.056722	-0.06588	-0.059134	-0.069523	-0.078504	-0.074005	-0.093617	-0.109033	-0.083887	-0.052162	0.026331	0.261221	0.412706	0.545683	0.630231	0.619452	0.570764	0.557283	0.532606	0.501345	0.501073	0.494842	0.489874	0.487391	0.499257	0.484134	0.473871	0.490434	0.474756	0.457048	0.472304	0.485769	0.473593	0.471359	0.46649	0.477121	0.473111	0.478958	0.482114	0.481954	0.488639	0.503646	0.498035	0.515053	0.531948	0.531221	0.557027	0.589537	0.616694	0.528958	0.319142	0.18881	0.082396	-0.000175	-0.023543	-0.019627	-0.014264	-0.011603	-0.022768	-0.010955	-0.018264	-0.016545	-0.025195	-0.032686	0.002586	-0.033393	0.00662	0.002308	-0.003729	-0.020339	-0.014694	-0.01966	-0.007241	-0.02229	-0.029947	0.000405	-0.005318	0.004906	-0.014328	-0.010499	-0.026816	-0.014888	-0.032504	-0.035597	-0.012888	-0.005937	0.002751	-5.6e-005	-0.015932	-0.005602	-0.000363	0.004812	-0.028656	-0.024316
-0.072263	-0.079492	-0.047555	-0.029326	-0.033027	-0.023207	-0.030428	-0.020452	-0.02402	-0.020519	-0.045793	-0.050047	-0.07606	-0.087601	-0.071416	-0.081748	-0.090105	-0.082723	-0.077936	-0.031596	0.044711	0.258102	0.443643	0.559141	0.649534	0.641522	0.61744	0.550986	0.53535	0.523128	0.514704	0.524816	0.496916	0.511359	0.501849	0.469905	0.474941	0.485276	0.465307	0.464773	0.463538	0.469513	0.469387	0.469912	0.464661	0.485214	0.47615	0.46023	0.471093	0.484919	0.496699	0.466196	0.478799	0.51564	0.528442	0.527542	0.549886	0.583576	0.603112	0.516299	0.375672	0.222198	0.042413	-0.007435	-0.030142	-0.013028	-0.018192	-0.028681	-0.016712	-0.008649	-0.034162	-0.03467	-0.020251	-0.035935	0.005014	-0.024533	-0.005608	-0.001352	-0.011973	-0.012792	-0.027455	-0.016523	-0.029387	-0.00352	-0.006804	-0.012948	-0.004765	-0.008762	0.002558	-0.023433	-0.003454	-0.002417	-0.02667	-0.017884	-0.000654	-0.011886	0.007118	-0.005121	-0.017699	-0.028305	-0.010593	0.005016	0.008652	-0.015774
-0.073392	-0.060938	-0.068574	-0.048603	-0.046102	-0.033779	-0.033495	-0.011554	-0.008793	0.019035	-0.005727	-0.046949	-0.046074	-0.060008	-0.066298	-0.080634	-0.08969	-0.08682	-0.082433	-0.067358	0.0165	0.264262	0.490372	0.588424	0.656856	0.665717	0.609	0.582022	0.554207	0.521209	0.511936	0.51734	0.515215	0.49691	0.508805	0.489267	0.481143	0.49054	0.475795	0.450311	0.493763	0.470157	0.466578	0.458628	0.463371	0.487505	0.463891	0.452249	0.481045	0.486197	0.477564	0.479001	0.487646	0.515038	0.517619	0.530397	0.557375	0.611351	0.643291	0.557748	0.322742	0.122256	0.011287	-0.022613	-0.020024	-0.001037	-0.030425	-0.039865	-0.029413	-0.009544	-0.021699	-0.035272	-0.036474	-0.023921	0.007293	-0.010304	-0.01472	-0.001169	-0.00619	-0.013634	-0.004548	-0.010977	6e-006	-0.010822	-0.026148	-0.014249	0.007341	-0.015139	-0.013707	-0.027261	0.006739	-0.014006	-0.038394	-0.029723	0.010499	0.004741	-0.011469	-0.005903	-0.007722	0.006616	-0.012279	-0.014779	-0.029303	0.007603
-0.038976	-0.045676	-0.046881	-0.033879	-0.036077	-0.032632	-0.045421	-0.036127	-0.025017	-0.005066	-0.016299	-0.053751	-0.034734	-0.040661	-0.058506	-0.074081	-0.117149	-0.100555	-0.084285	-0.064484	0.033784	0.196015	0.42581	0.565208	0.65619	0.664986	0.638157	0.568682	0.537675	0.531496	0.531716	0.506165	0.501753	0.498926	0.50201	0.479343	0.47986	0.481103	0.485499	0.462142	0.466546	0.463825	0.46695	0.46038	0.47039	0.461707	0.466097	0.465593	0.454911	0.451571	0.481498	0.471361	0.487229	0.482617	0.501537	0.532937	0.541093	0.622958	0.604338	0.44633	0.281433	0.115705	0.032482	-0.025598	-0.028108	-0.027781	-0.018724	-0.011571	-0.030568	-0.028894	-0.026793	-0.028997	-0.019944	-0.018296	-0.017351	-0.016591	-0.024114	0.003313	-0.014036	-0.01238	-0.020126	-0.026332	-0.005232	0.001879	-0.013211	0.000276	-0.008374	-0.013347	-0.006087	0.002968	-0.006768	-0.004771	-0.025026	-0.034387	-0.00441	-0.014119	-0.01243	-0.008001	-0.033579	-0.003058	0.000138	-0.005717	0.002042	-0.01622
