1.8252328	1.8248637	1.8241502	1.8238969	1.8233243	1.8228509	1.8227944	1.8229512	1.8228976	1.8225506	1.8219336	1.821636	1.8211817	1.8202762	1.8196861	1.8191111	1.8168818	1.8158327	1.8214481	1.8269283	1.829418	1.8260114	1.8253239	1.8221893	1.8193505	1.8157351	1.8136689	1.8129784	1.8140672	1.8139624	1.795505	1.7303346	1.7307068	1.7276663	1.7222158	1.7194463	1.7208637	1.7233678	1.7272562	1.7307314	1.7296009	1.7320734	1.7393283	1.7451604	1.7544537	1.7643204	1.7715981	1.783594	1.7935204	1.8005277	1.8062734	1.8112044	1.8116977	1.8126943	1.8159502	1.8169177	1.8167636	1.8208848	1.8252881	1.8216962	1.8214107	1.8222062	1.8228477	1.8243015	1.8254655	1.8254789	1.8264057	1.8243708	1.8274046	1.8278876	1.8281245	1.8285609	1.8286078	1.8280557	1.8283255	1.8283684	1.8285577	1.825984	1.8284132	1.8279145	1.8267453	1.8265515	1.8273321
1.8251844	1.8250431	1.8246859	1.82417	1.8242489	1.82346	1.8231302	1.8231214	1.8226698	1.8225131	1.8218648	1.8215817	1.8210777	1.8208287	1.81981	1.8195243	1.8176608	1.8153704	1.8194335	1.8250007	1.8314053	1.8288435	1.8242602	1.819962	1.8175705	1.8146326	1.8134305	1.8100705	1.7934753	1.7330737	1.7245528	1.7194897	1.7192327	1.7161283	1.7157462	1.7135078	1.7166878	1.7181138	1.7222129	1.7207209	1.7213061	1.7205943	1.7242046	1.7277308	1.7296955	1.7382435	1.7487848	1.7620354	1.7737826	1.7817579	1.7918612	1.8013657	1.8062797	1.8107448	1.8150077	1.8150659	1.8135183	1.8195203	1.8267082	1.82428	1.8220452	1.8214107	1.8225243	1.8237442	1.8249198	1.8254324	1.8263796	1.8269679	1.8279213	1.8281603	1.8284487	1.8282422	1.8277464	1.827737	1.8282215	1.8283215	1.8283679	1.826183	1.8287491	1.8284525	1.8267808	1.8266923	1.8275034
1.8257714	1.8253642	1.8247233	1.8241885	1.824049	1.8236884	1.8235039	1.8237145	1.822855	1.8224697	1.8219855	1.8220554	1.8214214	1.8211681	1.8200758	1.8192726	1.8181688	1.814681	1.8178502	1.8231203	1.827779	1.8285552	1.8236603	1.8194675	1.8174823	1.815178	1.8102671	1.7451867	1.7254719	1.7221497	1.716458	1.7154688	1.7182845	1.7147217	1.7179952	1.7190601	1.7197799	1.7203757	1.7202912	1.7203948	1.7203136	1.7210584	1.7196888	1.7195009	1.7216163	1.7294082	1.7373573	1.746674	1.758725	1.7681076	1.7783336	1.7896978	1.79834	1.8059306	1.8121973	1.8112055	1.8112917	1.8187709	1.826653	1.8266223	1.820999	1.8218209	1.8228373	1.8240391	1.825452	1.8260881	1.8267918	1.826977	1.8279905	1.8285011	1.8286534	1.828222	1.8275624	1.8269326	1.8278278	1.8280336	1.828493	1.8288503	1.8287729	1.8291932	1.8279388	1.8271219	1.8279695
1.8260338	1.8256652	1.8249803	1.8250415	1.8247313	1.8241765	1.8237467	1.8234149	1.8229737	1.8226446	1.8220145	1.8221135	1.821412	1.8210105	1.820284	1.8193057	1.8185901	1.8139698	1.8157869	1.8215046	1.8270817	1.8289193	1.8245345	1.8211892	1.8198416	1.8139491	1.7320618	1.7275488	1.719215	1.7170772	1.715888	1.7200437	1.7260682	1.7255643	1.7248557	1.7229571	1.7220249	1.7220629	1.7209053	1.7204938	1.7208537	1.7197021	1.719144	1.7197184	1.7193175	1.7261096	1.7293252	1.7293064	1.7400505	1.7508973	1.7637412	1.7776027	1.7851865	1.7958683	1.8052752	1.8065123	1.8075667	1.8141826	1.8254596	1.8284115	1.8226074	1.8221454	1.8224697	1.8242924	1.8253784	1.8263369	1.8268726	1.8270387	1.8275643	1.8253811	1.8286904	1.8277892	1.8262363	1.8262427	1.8272244	1.8274409	1.8286777	1.828459	1.8284407	1.829181	1.8280393	1.8274894	1.828438
1.8264765	1.825763	1.8254644	1.8252889	1.8251785	1.8245316	1.8239454	1.8240632	1.823253	1.8227955	1.8223974	1.8220177	1.8213604	1.8210073	1.8199813	1.8190169	1.8186341	1.813391	1.8144537	1.820891	1.8275565	1.827173	1.8229581	1.8199473	1.8173811	1.7293992	1.7265576	1.7216546	1.7201122	1.7241456	1.727901	1.7278743	1.7285044	1.7254733	1.7242142	1.7222583	1.7224832	1.7227649	1.7225519	1.7220381	1.7214693	1.7207328	1.7195555	1.71919	1.7191924	1.7210545	1.7223674	1.7223306	1.730177	1.7370635	1.7525159	1.7664895	1.7720138	1.7841642	1.7961258	1.7986165	1.8022826	1.8110497	1.8249545	1.8307752	1.8274813	1.8223835	1.8234401	1.8249725	1.8255211	1.8258972	1.8268061	1.827057	1.8275352	1.8280525	1.8284736	1.8277585	1.8270406	1.8268551	1.8273017	1.8269972	1.8280875	1.8287135	1.8286755	1.8288978	1.8287815	1.8284878	1.8284897
1.8266955	1.8260593	1.825405	1.8253841	1.8250684	1.8245686	1.8238883	1.823961	1.8234696	1.8229144	1.8223082	1.8219722	1.8219288	1.821389	1.8206445	1.8194095	1.8187979	1.8132772	1.8142726	1.8206044	1.8274905	1.8283387	1.8260881	1.8184226	1.7270897	1.7258559	1.7218812	1.7215274	1.7256109	1.7313384	1.7305242	1.7276222	1.7271345	1.7248015	1.7247965	1.7235573	1.7237243	1.7242314	1.7251363	1.724654	1.7251965	1.7235046	1.7225933	1.7227544	1.7228772	1.7222194	1.7212091	1.7214951	1.7246883	1.7332573	1.7394144	1.7528922	1.7588623	1.7738583	1.7882875	1.7906091	1.796125	1.8082758	1.8227981	1.8311865	1.8268755	1.8227424	1.8228893	1.8240216	1.8249102	1.8255203	1.8268083	1.8272083	1.8273865	1.8281937	1.8276419	1.8278129	1.8273968	1.8272842	1.8273047	1.8266029	1.8270575	1.8278237	1.8284636	1.8292526	1.8288867	1.8288978	1.8294768
1.826952	1.8265515	1.826034	1.8254776	1.8254064	1.8251723	1.8241692	1.8237458	1.8236729	1.8236608	1.8230442	1.8226527	1.8223668	1.8220664	1.8213122	1.8198151	1.8193129	1.8143294	1.8140115	1.8220635	1.8271447	1.829378	1.8358496	1.8192408	1.7242336	1.7230974	1.7244583	1.7299373	1.7320347	1.7319609	1.7291976	1.7269618	1.7270698	1.7259066	1.7260387	1.7251871	1.7256918	1.7258153	1.7269228	1.7263879	1.7269079	1.7265256	1.7258763	1.7262331	1.7255497	1.7248058	1.7236684	1.7229346	1.724635	1.7298733	1.7322031	1.7391007	1.7438077	1.765595	1.7808876	1.7801214	1.7883912	1.80356	1.8198883	1.8308542	1.8293195	1.8213467	1.8227794	1.8238049	1.8248516	1.8253937	1.8266673	1.8272403	1.8276551	1.8281123	1.8277758	1.8280161	1.8277838	1.8273319	1.8270621	1.8259539	1.8262559	1.8269743	1.8278156	1.8284676	1.8292364	1.8292693	1.8297552
1.8278509	1.8272126	1.8263379	1.8258176	1.8256318	1.8250447	1.8242838	1.8239148	1.8239106	1.8237804	1.8233184	1.8229662	1.8229276	1.822381	1.8219301	1.8208635	1.8205237	1.8159944	1.8160428	1.8216569	1.830137	1.8486909	1.8204328	1.7258028	1.7225871	1.7227788	1.7284579	1.7335796	1.7311854	1.7298962	1.7283025	1.7271119	1.7277303	1.7275264	1.7279824	1.7269942	1.7278827	1.7278625	1.7281139	1.728462	1.7289102	1.7279807	1.7285976	1.7279504	1.727114	1.7265987	1.7267545	1.7256015	1.7249522	1.7251943	1.7289218	1.7291296	1.7341306	1.7529024	1.7750309	1.7708159	1.7818053	1.7990911	1.8172111	1.8298426	1.830479	1.8225104	1.8231503	1.8241856	1.8246969	1.8252957	1.8269563	1.8272193	1.8276847	1.8281692	1.8281218	1.8278016	1.8284037	1.8272651	1.8261698	1.8244094	1.8245235	1.8255423	1.8264891	1.8280953	1.8294223	1.8295578	1.8304615
1.8276707	1.8268793	1.8267762	1.8259171	1.8258547	1.8257757	1.8247208	1.8244274	1.8239902	1.8240246	1.823113	1.8233642	1.8229943	1.8233286	1.8220493	1.8218761	1.8220859	1.8177125	1.8178121	1.8227505	1.8314921	1.8588444	1.7305167	1.7272913	1.7236342	1.7277462	1.7333692	1.733273	1.730386	1.729086	1.7292191	1.7284817	1.7302252	1.7300094	1.7303947	1.7296084	1.7304184	1.7310042	1.7312442	1.7314052	1.7297481	1.7310943	1.730049	1.7302767	1.7296754	1.7292082	1.7283109	1.7281079	1.7280534	1.7263633	1.7267251	1.7294566	1.7298702	1.7430424	1.771986	1.7595983	1.7742824	1.7954725	1.8160162	1.8308599	1.8336438	1.8243214	1.8229884	1.8238633	1.8248621	1.8256743	1.8268317	1.8271787	1.827504	1.8286097	1.828308	1.8277639	1.8275438	1.8268142	1.8253647	1.8231739	1.8230937	1.8247861	1.8261494	1.8279857	1.829071	1.8293448	1.8303672
1.827678	1.827054	1.8264937	1.8260814	1.8257902	1.8255157	1.82511	1.8248887	1.8244406	1.8241182	1.8238864	1.8235211	1.8229471	1.8231248	1.8229102	1.8227022	1.8221181	1.8187362	1.818097	1.8211368	1.852481	1.8218086	1.7333314	1.7282933	1.7279379	1.7330909	1.7335372	1.7320286	1.7290011	1.7294969	1.7299394	1.7304425	1.7318414	1.7313665	1.731763	1.7312749	1.731705	1.7325603	1.7329264	1.7328978	1.7328179	1.7322614	1.7320673	1.7319604	1.7310665	1.7308375	1.7301325	1.7296458	1.7292526	1.7267078	1.7273159	1.7303397	1.7268266	1.7355738	1.7672689	1.7554239	1.7715635	1.7937368	1.8154406	1.8316163	1.8362631	1.8268675	1.8234999	1.8239326	1.8251374	1.8254174	1.8268354	1.8273871	1.8282347	1.828597	1.8285164	1.8281705	1.8285399	1.8262844	1.8252801	1.823939	1.8238024	1.8244889	1.8263745	1.8288511	1.8292485	1.8294857	1.8305742
1.8276155	1.8269689	1.8262669	1.8260644	1.8259469	1.8255343	1.825131	1.8249309	1.8244177	1.8244854	1.8243324	1.8241864	1.8237547	1.8239669	1.8231251	1.8225994	1.8219963	1.8188376	1.8175569	1.818149	1.8214503	1.8108095	1.7310093	1.7283813	1.7312517	1.7349095	1.7326584	1.7318003	1.7299225	1.7306041	1.7315009	1.7311446	1.7328688	1.7327804	1.7331049	1.7326663	1.7331136	1.7329993	1.7335316	1.7332386	1.7337837	1.7335204	1.7333578	1.7331587	1.732653	1.7322309	1.7315113	1.7306	1.730542	1.72944	1.7283685	1.7286328	1.7289295	1.7280857	1.7450266	1.7494191	1.7673206	1.7903348	1.8117276	1.8286437	1.8355055	1.8285345	1.824378	1.8247168	1.8252575	1.8261131	1.8270852	1.8279188	1.8289693	1.8290909	1.8284851	1.8289264	1.8284884	1.826966	1.8261811	1.8257654	1.8261198	1.8260728	1.8271846	1.8285895	1.82934	1.8299558	1.8305509
1.8273483	1.8269533	1.8265185	1.826147	1.8262728	1.8259687	1.8254168	1.8253515	1.824842	1.8248315	1.824432	1.8245603	1.8242001	1.823972	1.8236117	1.8227494	1.8212863	1.8179846	1.8163224	1.8155854	1.81758	1.7332035	1.7308669	1.7300044	1.7341064	1.7335616	1.7317176	1.731609	1.7302511	1.7317188	1.7322401	1.7321249	1.7336276	1.7333901	1.7337839	1.7326632	1.7327242	1.7337648	1.7338991	1.7335495	1.733845	1.7340795	1.7337846	1.7339187	1.733062	1.7333072	1.7330332	1.7317328	1.7315664	1.730673	1.7287126	1.7265285	1.7294685	1.725409	1.742939	1.7494199	1.7630932	1.7854916	1.8078632	1.8258227	1.8337854	1.8294504	1.8258681	1.8253986	1.825573	1.8262078	1.8275155	1.8283517	1.8293842	1.8292536	1.8289253	1.8288098	1.8286971	1.828139	1.8279757	1.8266673	1.827022	1.8278458	1.8281371	1.8286189	1.8296129	1.8297754	1.8308428
1.827302	1.8269415	1.8264453	1.8260843	1.8263872	1.8260526	1.8253279	1.8257875	1.8248962	1.8248575	1.8244438	1.8242658	1.8245912	1.8242245	1.8238896	1.8227196	1.8207982	1.8180125	1.8180595	1.8174378	1.815296	1.7318745	1.7294434	1.7316433	1.735083	1.7323037	1.7314949	1.7312749	1.7307676	1.7323812	1.7330371	1.7329666	1.7342796	1.7336191	1.7342194	1.7331255	1.7334291	1.7341299	1.7344482	1.7338275	1.734015	1.734152	1.7353506	1.7337551	1.7331882	1.7334417	1.7332885	1.7326852	1.7325499	1.7314475	1.7296154	1.7280826	1.7283702	1.7253225	1.7366952	1.7437047	1.7575213	1.78109	1.8022685	1.8215046	1.8316398	1.8292588	1.8263866	1.8253693	1.8264638	1.8266029	1.8279385	1.8280862	1.8288568	1.8294193	1.8290912	1.8292075	1.8290556	1.8289355	1.828703	1.8280358	1.8280212	1.8287947	1.8291001	1.8291438	1.8300211	1.8298578	1.8304318
1.8270511	1.8268605	1.8262798	1.8261623	1.8262	1.8256931	1.8254711	1.8255039	1.8248648	1.8249988	1.8251412	1.8244859	1.8245369	1.8246859	1.8242578	1.8228799	1.8208632	1.8181461	1.8200029	1.8256163	1.8161101	1.7296914	1.7299918	1.7335425	1.7352307	1.7318895	1.7318012	1.7324407	1.7317582	1.7333561	1.7343746	1.7339633	1.7349371	1.734201	1.7347049	1.7337282	1.7339604	1.7344341	1.7350869	1.7346393	1.7347325	1.7344431	1.7346546	1.7345384	1.7344477	1.7340232	1.7329155	1.732938	1.7324737	1.7319217	1.7300449	1.7290153	1.7290698	1.7308901	1.7308022	1.7370818	1.7538009	1.7764727	1.7956309	1.8151907	1.8275972	1.8280148	1.8264095	1.8256617	1.8262876	1.8265602	1.8275651	1.8280606	1.828723	1.8298221	1.829418	1.8297346	1.829293	1.8295457	1.829259	1.8286922	1.8285237	1.8288945	1.8296169	1.830194	1.8304909	1.8302416	1.830599
1.8268774	1.82648	1.8259187	1.8265556	1.8262209	1.8259437	1.8255767	1.8253983	1.8251105	1.8251482	1.8252075	1.8249263	1.8249757	1.8244916	1.8243155	1.8236587	1.8217096	1.8184421	1.820934	1.8365421	1.8180395	1.7300287	1.7313725	1.7346139	1.7347088	1.7329155	1.7328107	1.7332524	1.7329015	1.7343514	1.7348694	1.7345411	1.7341076	1.7349291	1.7351464	1.7346498	1.7349629	1.7352608	1.7354014	1.7350595	1.7353361	1.7352668	1.7349143	1.7353361	1.734617	1.734826	1.7344879	1.7337328	1.7327494	1.7325458	1.7310102	1.7300145	1.7290341	1.7322883	1.7330516	1.7345697	1.7492397	1.775542	1.7941281	1.8127425	1.8259854	1.8276028	1.8258732	1.8256926	1.8258816	1.8267585	1.8275123	1.8280479	1.8288158	1.8295502	1.8297052	1.8301689	1.8300311	1.829662	1.8296472	1.8293478	1.8290437	1.8294725	1.8296901	1.8304709	1.8305617	1.8305788	1.8308388
1.8267897	1.8266105	1.8263952	1.8262489	1.8258821	1.8260666	1.8256872	1.8258606	1.8256614	1.8257157	1.8253884	1.8252341	1.8249115	1.8244494	1.8244572	1.8241349	1.8225455	1.8201004	1.820895	1.8401252	1.8542444	1.7305884	1.7318387	1.7352338	1.7355772	1.7326053	1.734111	1.7341282	1.7339017	1.7355619	1.7355595	1.735235	1.7360503	1.7356992	1.7359735	1.7349862	1.7360754	1.736434	1.7368825	1.7367584	1.7362883	1.7357383	1.7346801	1.7356375	1.7354475	1.7356268	1.7353249	1.734782	1.7342611	1.7333949	1.7324528	1.7305461	1.7301125	1.7308305	1.7267932	1.7269437	1.7463847	1.7760125	1.7967853	1.8164298	1.8263697	1.8290507	1.8255335	1.8256856	1.8272123	1.8273763	1.8277741	1.8281191	1.8285739	1.829594	1.8296304	1.8296963	1.8304374	1.8294636	1.8296779	1.8294971	1.8298426	1.8297514	1.8301189	1.8307428	1.8303893	1.8309812	1.8311732
1.8261671	1.8261327	1.8263581	1.8261368	1.8263275	1.8260082	1.8260123	1.8264924	1.8257579	1.8263245	1.8256249	1.8252637	1.8254571	1.8249744	1.8248957	1.8244274	1.8236235	1.8221304	1.8243877	1.8445985	1.7302834	1.7305744	1.7315998	1.7355765	1.7366485	1.7351156	1.7344879	1.7347706	1.7342097	1.7354218	1.7357923	1.7355544	1.7370153	1.7358941	1.7362978	1.7359038	1.7368577	1.7366001	1.7372268	1.7365135	1.7367173	1.7365599	1.7364267	1.7366278	1.7360627	1.7362506	1.736151	1.7356863	1.7348614	1.7339073	1.7321046	1.7322682	1.7305063	1.731103	1.7243046	1.726087	1.7435306	1.7759438	1.7964938	1.8160135	1.824965	1.8283379	1.8247219	1.8257754	1.8268268	1.827135	1.8281177	1.8282595	1.8288411	1.8294828	1.8296728	1.8301168	1.8304134	1.8299728	1.8299201	1.8297508	1.8301384	1.8301213	1.8303445	1.8306277	1.8306369	1.8310104	1.8316487
1.8260806	1.8262018	1.8263191	1.8262624	1.8260878	1.8266309	1.8263172	1.8263148	1.8259348	1.8263382	1.825902	1.8252623	1.8254203	1.8257547	1.8251586	1.8254421	1.8238652	1.8229772	1.8269988	1.8421191	1.7312971	1.7309228	1.7319157	1.7347651	1.7374259	1.7361736	1.7355858	1.7362711	1.7356117	1.7361631	1.7368652	1.7364483	1.7372049	1.7366694	1.7369015	1.736577	1.7370781	1.7376385	1.7375593	1.7374291	1.7373835	1.7373424	1.7376448	1.7367638	1.7367273	1.7368372	1.7366154	1.7361359	1.7355294	1.7357801	1.7340555	1.7329422	1.7317618	1.72944	1.7240351	1.7252277	1.7438682	1.7759799	1.7957094	1.8147033	1.8240839	1.8273979	1.8255996	1.8262696	1.8268664	1.8279143	1.8279876	1.8283449	1.8287853	1.8295673	1.8295762	1.8304731	1.8304142	1.8301597	1.8301141	1.830646	1.8308785	1.830562	1.8302937	1.8304458	1.830495	1.8306344	1.8310026
